player_id,player_index,n_observed_seasons,first_season_index,last_season_index,span_seasons,n_missing_within_span,has_gap,gap_count,recurrence_class
12,1,2,5,6,2,0,FALSE,0,consecutive-repeat
38,2,3,10,12,3,0,FALSE,0,consecutive-repeat
118,3,2,8,10,3,1,TRUE,1,repeated-with-gap
145,4,1,8,8,1,0,FALSE,0,one-season
151,5,4,2,5,4,0,FALSE,0,consecutive-repeat
253,6,1,5,5,1,0,FALSE,0,one-season
254,7,6,1,6,6,0,FALSE,0,consecutive-repeat
267,8,3,6,8,3,0,FALSE,0,consecutive-repeat
312,9,7,6,12,7,0,FALSE,0,consecutive-repeat
1720,10,2,10,11,2,0,FALSE,0,consecutive-repeat
1751,11,1,4,4,1,0,FALSE,0,one-season
3269,12,9,1,9,9,0,FALSE,0,consecutive-repeat
3270,13,7,1,8,8,1,TRUE,1,repeated-with-gap
3274,14,3,1,3,3,0,FALSE,0,consecutive-repeat
3275,15,1,2,2,1,0,FALSE,0,one-season
3276,16,2,2,3,2,0,FALSE,0,consecutive-repeat
3277,17,8,1,9,9,1,TRUE,1,repeated-with-gap
3280,18,5,1,6,6,1,TRUE,1,repeated-with-gap
3281,19,1,11,11,1,0,FALSE,0,one-season
3282,20,9,1,9,9,0,FALSE,0,consecutive-repeat
3284,21,2,1,2,2,0,FALSE,0,consecutive-repeat
3285,22,1,2,2,1,0,FALSE,0,one-season
3286,23,11,1,11,11,0,FALSE,0,consecutive-repeat
3287,24,9,4,12,9,0,FALSE,0,consecutive-repeat
3290,25,5,1,5,5,0,FALSE,0,consecutive-repeat
3291,26,7,1,8,8,1,TRUE,1,repeated-with-gap
3293,27,5,1,5,5,0,FALSE,0,consecutive-repeat
3294,28,5,2,8,7,2,TRUE,1,repeated-with-gap
3300,29,6,6,11,6,0,FALSE,0,consecutive-repeat
3301,30,1,1,1,1,0,FALSE,0,one-season
3304,31,10,1,10,10,0,FALSE,0,consecutive-repeat
3305,32,3,1,3,3,0,FALSE,0,consecutive-repeat
3306,33,8,1,10,10,2,TRUE,1,repeated-with-gap
3309,34,7,1,7,7,0,FALSE,0,consecutive-repeat
3310,35,8,1,8,8,0,FALSE,0,consecutive-repeat
3313,36,1,10,10,1,0,FALSE,0,one-season
3317,37,6,1,6,6,0,FALSE,0,consecutive-repeat
3321,38,9,1,9,9,0,FALSE,0,consecutive-repeat
3322,39,4,1,4,4,0,FALSE,0,consecutive-repeat
3324,40,5,3,10,8,3,TRUE,2,repeated-with-gap
3325,41,5,1,5,5,0,FALSE,0,consecutive-repeat
3326,42,4,1,5,5,1,TRUE,1,repeated-with-gap
3327,43,6,3,10,8,2,TRUE,1,repeated-with-gap
3334,44,3,1,8,8,5,TRUE,1,repeated-with-gap
3335,45,9,1,12,12,3,TRUE,2,repeated-with-gap
3336,46,2,1,2,2,0,FALSE,0,consecutive-repeat
3337,47,4,1,4,4,0,FALSE,0,consecutive-repeat
3338,48,10,1,11,11,1,TRUE,1,repeated-with-gap
3339,49,5,2,9,8,3,TRUE,1,repeated-with-gap
3340,50,2,4,5,2,0,FALSE,0,consecutive-repeat
3341,51,8,1,8,8,0,FALSE,0,consecutive-repeat
3344,52,4,1,8,8,4,TRUE,3,repeated-with-gap
3346,53,9,1,9,9,0,FALSE,0,consecutive-repeat
3347,54,8,2,10,9,1,TRUE,1,repeated-with-gap
3348,55,1,4,4,1,0,FALSE,0,one-season
3349,56,3,1,3,3,0,FALSE,0,consecutive-repeat
3351,57,5,3,12,10,5,TRUE,1,repeated-with-gap
3352,58,1,1,1,1,0,FALSE,0,one-season
3353,59,4,1,4,4,0,FALSE,0,consecutive-repeat
3355,60,4,1,4,4,0,FALSE,0,consecutive-repeat
3357,61,3,1,3,3,0,FALSE,0,consecutive-repeat
3358,62,5,4,8,5,0,FALSE,0,consecutive-repeat
3359,63,7,1,7,7,0,FALSE,0,consecutive-repeat
3360,64,1,1,1,1,0,FALSE,0,one-season
3361,65,1,12,12,1,0,FALSE,0,one-season
3368,66,1,1,1,1,0,FALSE,0,one-season
3372,67,2,2,3,2,0,FALSE,0,consecutive-repeat
3374,68,2,1,2,2,0,FALSE,0,consecutive-repeat
3375,69,3,1,3,3,0,FALSE,0,consecutive-repeat
3378,70,3,1,3,3,0,FALSE,0,consecutive-repeat
3380,71,1,1,1,1,0,FALSE,0,one-season
3381,72,2,1,5,5,3,TRUE,1,repeated-with-gap
3384,73,7,4,10,7,0,FALSE,0,consecutive-repeat
3394,74,1,3,3,1,0,FALSE,0,one-season
3400,75,1,3,3,1,0,FALSE,0,one-season
3403,76,1,1,1,1,0,FALSE,0,one-season
3404,77,1,1,1,1,0,FALSE,0,one-season
3407,78,2,4,5,2,0,FALSE,0,consecutive-repeat
3408,79,2,3,4,2,0,FALSE,0,consecutive-repeat
3409,80,5,1,5,5,0,FALSE,0,consecutive-repeat
3412,81,2,1,2,2,0,FALSE,0,consecutive-repeat
3413,82,2,9,10,2,0,FALSE,0,consecutive-repeat
3414,83,4,1,4,4,0,FALSE,0,consecutive-repeat
3418,84,5,8,12,5,0,FALSE,0,consecutive-repeat
3419,85,2,6,7,2,0,FALSE,0,consecutive-repeat
3420,86,5,1,5,5,0,FALSE,0,consecutive-repeat
3421,87,11,1,11,11,0,FALSE,0,consecutive-repeat
3423,88,6,1,7,7,1,TRUE,1,repeated-with-gap
3424,89,1,2,2,1,0,FALSE,0,one-season
3425,90,10,1,10,10,0,FALSE,0,consecutive-repeat
3426,91,1,3,3,1,0,FALSE,0,one-season
3431,92,1,1,1,1,0,FALSE,0,one-season
3433,93,5,1,5,5,0,FALSE,0,consecutive-repeat
3434,94,4,2,5,4,0,FALSE,0,consecutive-repeat
3436,95,2,10,11,2,0,FALSE,0,consecutive-repeat
3440,96,3,1,3,3,0,FALSE,0,consecutive-repeat
3441,97,4,1,4,4,0,FALSE,0,consecutive-repeat
3442,98,2,3,6,4,2,TRUE,1,repeated-with-gap
3443,99,12,1,12,12,0,FALSE,0,consecutive-repeat
3446,100,4,1,8,8,4,TRUE,3,repeated-with-gap
3447,101,5,1,5,5,0,FALSE,0,consecutive-repeat
3448,102,3,1,3,3,0,FALSE,0,consecutive-repeat
3450,103,3,8,10,3,0,FALSE,0,consecutive-repeat
3451,104,5,2,7,6,1,TRUE,1,repeated-with-gap
3460,105,6,1,7,7,1,TRUE,1,repeated-with-gap
3464,106,4,2,5,4,0,FALSE,0,consecutive-repeat
3465,107,4,1,4,4,0,FALSE,0,consecutive-repeat
3466,108,4,1,4,4,0,FALSE,0,consecutive-repeat
3468,109,5,1,8,8,3,TRUE,2,repeated-with-gap
3470,110,6,4,11,8,2,TRUE,1,repeated-with-gap
3474,111,8,4,11,8,0,FALSE,0,consecutive-repeat
3476,112,10,1,10,10,0,FALSE,0,consecutive-repeat
3477,113,3,1,3,3,0,FALSE,0,consecutive-repeat
3479,114,1,1,1,1,0,FALSE,0,one-season
3483,115,5,1,9,9,4,TRUE,1,repeated-with-gap
3484,116,1,2,2,1,0,FALSE,0,one-season
3493,117,1,3,3,1,0,FALSE,0,one-season
3496,118,5,4,8,5,0,FALSE,0,consecutive-repeat
3501,119,2,2,3,2,0,FALSE,0,consecutive-repeat
3503,120,10,1,10,10,0,FALSE,0,consecutive-repeat
3505,121,1,3,3,1,0,FALSE,0,one-season
3510,122,4,3,7,5,1,TRUE,1,repeated-with-gap
3511,123,4,3,8,6,2,TRUE,1,repeated-with-gap
3523,124,7,3,12,10,3,TRUE,1,repeated-with-gap
3526,125,3,1,3,3,0,FALSE,0,consecutive-repeat
3527,126,2,5,6,2,0,FALSE,0,consecutive-repeat
3529,127,8,1,8,8,0,FALSE,0,consecutive-repeat
3534,128,9,1,10,10,1,TRUE,1,repeated-with-gap
3536,129,11,1,12,12,1,TRUE,1,repeated-with-gap
3537,130,1,2,2,1,0,FALSE,0,one-season
3538,131,5,2,6,5,0,FALSE,0,consecutive-repeat
3539,132,4,2,5,4,0,FALSE,0,consecutive-repeat
3541,133,3,1,3,3,0,FALSE,0,consecutive-repeat
3542,134,9,1,9,9,0,FALSE,0,consecutive-repeat
3548,135,2,2,3,2,0,FALSE,0,consecutive-repeat
3556,136,1,3,3,1,0,FALSE,0,one-season
3557,137,2,1,2,2,0,FALSE,0,consecutive-repeat
3560,138,2,6,7,2,0,FALSE,0,consecutive-repeat
3561,139,2,1,2,2,0,FALSE,0,consecutive-repeat
3562,140,1,1,1,1,0,FALSE,0,one-season
3563,141,10,1,11,11,1,TRUE,1,repeated-with-gap
3565,142,2,1,2,2,0,FALSE,0,consecutive-repeat
3566,143,3,1,3,3,0,FALSE,0,consecutive-repeat
3567,144,3,5,12,8,5,TRUE,1,repeated-with-gap
3568,145,7,1,7,7,0,FALSE,0,consecutive-repeat
3571,146,8,2,9,8,0,FALSE,0,consecutive-repeat
3572,147,5,2,9,8,3,TRUE,3,repeated-with-gap
3576,148,9,1,11,11,2,TRUE,2,repeated-with-gap
3577,149,1,12,12,1,0,FALSE,0,one-season
3585,150,2,1,2,2,0,FALSE,0,consecutive-repeat
3588,151,2,1,2,2,0,FALSE,0,consecutive-repeat
3594,152,2,1,2,2,0,FALSE,0,consecutive-repeat
3595,153,5,1,5,5,0,FALSE,0,consecutive-repeat
3598,154,1,3,3,1,0,FALSE,0,one-season
3602,155,4,1,8,8,4,TRUE,2,repeated-with-gap
3603,156,1,6,6,1,0,FALSE,0,one-season
3604,157,2,2,3,2,0,FALSE,0,consecutive-repeat
3605,158,6,2,8,7,1,TRUE,1,repeated-with-gap
3608,159,1,2,2,1,0,FALSE,0,one-season
3629,160,2,1,3,3,1,TRUE,1,repeated-with-gap
3642,161,6,1,6,6,0,FALSE,0,consecutive-repeat
3644,162,9,2,12,11,2,TRUE,1,repeated-with-gap
3645,163,4,1,4,4,0,FALSE,0,consecutive-repeat
3650,164,7,1,8,8,1,TRUE,1,repeated-with-gap
3651,165,4,8,11,4,0,FALSE,0,consecutive-repeat
3653,166,1,2,2,1,0,FALSE,0,one-season
3655,167,2,1,2,2,0,FALSE,0,consecutive-repeat
3656,168,1,7,7,1,0,FALSE,0,one-season
3657,169,1,1,1,1,0,FALSE,0,one-season
3665,170,2,1,2,2,0,FALSE,0,consecutive-repeat
3667,171,3,1,4,4,1,TRUE,1,repeated-with-gap
3670,172,3,1,3,3,0,FALSE,0,consecutive-repeat
3671,173,11,1,11,11,0,FALSE,0,consecutive-repeat
3672,174,3,1,3,3,0,FALSE,0,consecutive-repeat
3674,175,3,1,4,4,1,TRUE,1,repeated-with-gap
3675,176,2,1,2,2,0,FALSE,0,consecutive-repeat
3676,177,6,1,9,9,3,TRUE,1,repeated-with-gap
3677,178,4,1,5,5,1,TRUE,1,repeated-with-gap
3678,179,4,1,4,4,0,FALSE,0,consecutive-repeat
3680,180,4,2,5,4,0,FALSE,0,consecutive-repeat
3681,181,2,1,2,2,0,FALSE,0,consecutive-repeat
3682,182,12,1,12,12,0,FALSE,0,consecutive-repeat
3685,183,3,1,3,3,0,FALSE,0,consecutive-repeat
3691,184,1,1,1,1,0,FALSE,0,one-season
3692,185,5,2,9,8,3,TRUE,2,repeated-with-gap
3695,186,5,1,5,5,0,FALSE,0,consecutive-repeat
3704,187,6,2,7,6,0,FALSE,0,consecutive-repeat
3705,188,4,1,4,4,0,FALSE,0,consecutive-repeat
3708,189,1,4,4,1,0,FALSE,0,one-season
3714,190,6,1,11,11,5,TRUE,2,repeated-with-gap
3735,191,4,1,4,4,0,FALSE,0,consecutive-repeat
3738,192,1,2,2,1,0,FALSE,0,one-season
3750,193,8,1,8,8,0,FALSE,0,consecutive-repeat
3779,194,2,1,3,3,1,TRUE,1,repeated-with-gap
3780,195,2,1,2,2,0,FALSE,0,consecutive-repeat
3781,196,2,1,2,2,0,FALSE,0,consecutive-repeat
3787,197,2,1,2,2,0,FALSE,0,consecutive-repeat
3788,198,2,4,5,2,0,FALSE,0,consecutive-repeat
3790,199,5,3,9,7,2,TRUE,1,repeated-with-gap
3791,200,5,2,6,5,0,FALSE,0,consecutive-repeat
3795,201,3,1,5,5,2,TRUE,1,repeated-with-gap
3797,202,6,1,6,6,0,FALSE,0,consecutive-repeat
3798,203,4,1,6,6,2,TRUE,1,repeated-with-gap
3801,204,2,1,2,2,0,FALSE,0,consecutive-repeat
3802,205,4,4,8,5,1,TRUE,1,repeated-with-gap
3803,206,9,1,12,12,3,TRUE,2,repeated-with-gap
3804,207,2,1,2,2,0,FALSE,0,consecutive-repeat
3806,208,6,1,6,6,0,FALSE,0,consecutive-repeat
3808,209,2,1,2,2,0,FALSE,0,consecutive-repeat
3812,210,1,2,2,1,0,FALSE,0,one-season
3814,211,1,1,1,1,0,FALSE,0,one-season
3816,212,3,1,5,5,2,TRUE,1,repeated-with-gap
3819,213,1,1,1,1,0,FALSE,0,one-season
3826,214,2,1,2,2,0,FALSE,0,consecutive-repeat
3827,215,9,1,9,9,0,FALSE,0,consecutive-repeat
3828,216,5,1,6,6,1,TRUE,1,repeated-with-gap
3829,217,4,3,8,6,2,TRUE,1,repeated-with-gap
3835,218,1,1,1,1,0,FALSE,0,one-season
3837,219,2,2,7,6,4,TRUE,1,repeated-with-gap
3840,220,11,2,12,11,0,FALSE,0,consecutive-repeat
3843,221,7,1,7,7,0,FALSE,0,consecutive-repeat
3856,222,2,2,4,3,1,TRUE,1,repeated-with-gap
3866,223,2,1,4,4,2,TRUE,1,repeated-with-gap
3874,224,10,3,12,10,0,FALSE,0,consecutive-repeat
3875,225,3,2,5,4,1,TRUE,1,repeated-with-gap
3885,226,7,4,12,9,2,TRUE,2,repeated-with-gap
3908,227,1,6,6,1,0,FALSE,0,one-season
3916,228,5,1,5,5,0,FALSE,0,consecutive-repeat
3918,229,2,1,2,2,0,FALSE,0,consecutive-repeat
3919,230,2,1,2,2,0,FALSE,0,consecutive-repeat
3920,231,4,2,7,6,2,TRUE,2,repeated-with-gap
3922,232,2,1,2,2,0,FALSE,0,consecutive-repeat
3928,233,7,1,8,8,1,TRUE,1,repeated-with-gap
3933,234,2,2,3,2,0,FALSE,0,consecutive-repeat
3934,235,5,1,5,5,0,FALSE,0,consecutive-repeat
3937,236,8,2,10,9,1,TRUE,1,repeated-with-gap
3943,237,6,6,11,6,0,FALSE,0,consecutive-repeat
3969,238,2,2,3,2,0,FALSE,0,consecutive-repeat
3970,239,3,3,5,3,0,FALSE,0,consecutive-repeat
3972,240,1,2,2,1,0,FALSE,0,one-season
3974,241,9,1,10,10,1,TRUE,1,repeated-with-gap
3975,242,5,2,7,6,1,TRUE,1,repeated-with-gap
3977,243,2,2,3,2,0,FALSE,0,consecutive-repeat
3979,244,1,3,3,1,0,FALSE,0,one-season
3984,245,1,2,2,1,0,FALSE,0,one-season
3987,246,5,5,11,7,2,TRUE,1,repeated-with-gap
3988,247,1,1,1,1,0,FALSE,0,one-season
4000,248,2,1,2,2,0,FALSE,0,consecutive-repeat
4003,249,4,1,4,4,0,FALSE,0,consecutive-repeat
4007,250,1,1,1,1,0,FALSE,0,one-season
4009,251,3,1,4,4,1,TRUE,1,repeated-with-gap
4012,252,2,1,2,2,0,FALSE,0,consecutive-repeat
4013,253,6,1,6,6,0,FALSE,0,consecutive-repeat
4014,254,7,1,7,7,0,FALSE,0,consecutive-repeat
4015,255,5,1,5,5,0,FALSE,0,consecutive-repeat
4017,256,1,2,2,1,0,FALSE,0,one-season
4034,257,4,1,9,9,5,TRUE,1,repeated-with-gap
4048,258,6,2,7,6,0,FALSE,0,consecutive-repeat
4065,259,4,4,8,5,1,TRUE,1,repeated-with-gap
4078,260,2,5,7,3,1,TRUE,1,repeated-with-gap
4086,261,4,1,4,4,0,FALSE,0,consecutive-repeat
4093,262,1,1,1,1,0,FALSE,0,one-season
4094,263,7,1,7,7,0,FALSE,0,consecutive-repeat
4102,264,1,1,1,1,0,FALSE,0,one-season
4110,265,1,1,1,1,0,FALSE,0,one-season
4113,266,6,1,7,7,1,TRUE,1,repeated-with-gap
4116,267,1,1,1,1,0,FALSE,0,one-season
4127,268,2,1,2,2,0,FALSE,0,consecutive-repeat
4131,269,6,4,9,6,0,FALSE,0,consecutive-repeat
4180,270,4,1,4,4,0,FALSE,0,consecutive-repeat
4232,271,3,4,7,4,1,TRUE,1,repeated-with-gap
4234,272,3,1,3,3,0,FALSE,0,consecutive-repeat
4238,273,3,1,4,4,1,TRUE,1,repeated-with-gap
4239,274,2,1,2,2,0,FALSE,0,consecutive-repeat
4242,275,1,1,1,1,0,FALSE,0,one-season
4243,276,2,1,2,2,0,FALSE,0,consecutive-repeat
4248,277,1,3,3,1,0,FALSE,0,one-season
4249,278,1,1,1,1,0,FALSE,0,one-season
4252,279,1,1,1,1,0,FALSE,0,one-season
4256,280,9,1,9,9,0,FALSE,0,consecutive-repeat
4257,281,1,1,1,1,0,FALSE,0,one-season
4268,282,3,1,3,3,0,FALSE,0,consecutive-repeat
4272,283,6,1,8,8,2,TRUE,1,repeated-with-gap
4278,284,5,1,9,9,4,TRUE,3,repeated-with-gap
4285,285,3,1,7,7,4,TRUE,1,repeated-with-gap
4288,286,1,1,1,1,0,FALSE,0,one-season
4303,287,8,3,11,9,1,TRUE,1,repeated-with-gap
4325,288,2,5,7,3,1,TRUE,1,repeated-with-gap
4326,289,5,1,5,5,0,FALSE,0,consecutive-repeat
4329,290,3,1,3,3,0,FALSE,0,consecutive-repeat
4332,291,4,1,4,4,0,FALSE,0,consecutive-repeat
4336,292,2,1,2,2,0,FALSE,0,consecutive-repeat
4337,293,2,1,2,2,0,FALSE,0,consecutive-repeat
4338,294,3,4,6,3,0,FALSE,0,consecutive-repeat
4342,295,2,1,2,2,0,FALSE,0,consecutive-repeat
4344,296,2,7,8,2,0,FALSE,0,consecutive-repeat
4355,297,3,2,4,3,0,FALSE,0,consecutive-repeat
4358,298,6,3,8,6,0,FALSE,0,consecutive-repeat
4360,299,5,4,11,8,3,TRUE,1,repeated-with-gap
4361,300,1,4,4,1,0,FALSE,0,one-season
4362,301,3,2,4,3,0,FALSE,0,consecutive-repeat
4363,302,3,2,4,3,0,FALSE,0,consecutive-repeat
4365,303,6,2,9,8,2,TRUE,2,repeated-with-gap
4366,304,1,2,2,1,0,FALSE,0,one-season
4371,305,3,2,4,3,0,FALSE,0,consecutive-repeat
4375,306,6,1,6,6,0,FALSE,0,consecutive-repeat
4379,307,4,2,10,9,5,TRUE,1,repeated-with-gap
4424,308,5,1,12,12,7,TRUE,1,repeated-with-gap
4425,309,4,3,8,6,2,TRUE,1,repeated-with-gap
4440,310,1,4,4,1,0,FALSE,0,one-season
4452,311,11,1,12,12,1,TRUE,1,repeated-with-gap
4487,312,1,1,1,1,0,FALSE,0,one-season
4488,313,10,1,11,11,1,TRUE,1,repeated-with-gap
4492,314,2,9,11,3,1,TRUE,1,repeated-with-gap
4498,315,11,1,11,11,0,FALSE,0,consecutive-repeat
4501,316,11,1,11,11,0,FALSE,0,consecutive-repeat
4507,317,4,7,10,4,0,FALSE,0,consecutive-repeat
4509,318,6,2,12,11,5,TRUE,1,repeated-with-gap
4511,319,5,1,7,7,2,TRUE,1,repeated-with-gap
4513,320,7,1,8,8,1,TRUE,1,repeated-with-gap
4515,321,4,5,9,5,1,TRUE,1,repeated-with-gap
4580,322,3,1,3,3,0,FALSE,0,consecutive-repeat
4590,323,2,1,2,2,0,FALSE,0,consecutive-repeat
4592,324,1,1,1,1,0,FALSE,0,one-season
4593,325,1,4,4,1,0,FALSE,0,one-season
4597,326,2,1,2,2,0,FALSE,0,consecutive-repeat
4602,327,3,1,3,3,0,FALSE,0,consecutive-repeat
4683,328,2,3,4,2,0,FALSE,0,consecutive-repeat
4720,329,1,6,6,1,0,FALSE,0,one-season
4757,330,1,1,1,1,0,FALSE,0,one-season
4778,331,1,1,1,1,0,FALSE,0,one-season
4780,332,4,2,5,4,0,FALSE,0,consecutive-repeat
4786,333,4,8,11,4,0,FALSE,0,consecutive-repeat
4789,334,2,2,3,2,0,FALSE,0,consecutive-repeat
4790,335,2,2,3,2,0,FALSE,0,consecutive-repeat
4791,336,1,1,1,1,0,FALSE,0,one-season
4805,337,7,1,7,7,0,FALSE,0,consecutive-repeat
4821,338,3,5,7,3,0,FALSE,0,consecutive-repeat
4879,339,2,3,4,2,0,FALSE,0,consecutive-repeat
4880,340,3,1,6,6,3,TRUE,1,repeated-with-gap
4889,341,1,3,3,1,0,FALSE,0,one-season
4892,342,12,1,12,12,0,FALSE,0,consecutive-repeat
4902,343,5,2,8,7,2,TRUE,1,repeated-with-gap
4908,344,4,6,10,5,1,TRUE,1,repeated-with-gap
4911,345,5,1,5,5,0,FALSE,0,consecutive-repeat
4918,346,1,1,1,1,0,FALSE,0,one-season
4923,347,3,7,9,3,0,FALSE,0,consecutive-repeat
4936,348,3,2,4,3,0,FALSE,0,consecutive-repeat
4969,349,3,2,4,3,0,FALSE,0,consecutive-repeat
4997,350,2,5,6,2,0,FALSE,0,consecutive-repeat
5055,351,4,1,9,9,5,TRUE,2,repeated-with-gap
5112,352,6,7,12,6,0,FALSE,0,consecutive-repeat
5121,353,1,1,1,1,0,FALSE,0,one-season
5138,354,1,1,1,1,0,FALSE,0,one-season
5147,355,6,4,10,7,1,TRUE,1,repeated-with-gap
5167,356,2,5,7,3,1,TRUE,1,repeated-with-gap
5171,357,4,1,7,7,3,TRUE,1,repeated-with-gap
5195,358,2,3,4,2,0,FALSE,0,consecutive-repeat
5268,359,6,3,9,7,1,TRUE,1,repeated-with-gap
5280,360,1,1,1,1,0,FALSE,0,one-season
5281,361,5,1,11,11,6,TRUE,2,repeated-with-gap
5284,362,3,1,3,3,0,FALSE,0,consecutive-repeat
5286,363,1,1,1,1,0,FALSE,0,one-season
5289,364,3,1,3,3,0,FALSE,0,consecutive-repeat
5290,365,5,1,7,7,2,TRUE,1,repeated-with-gap
5291,366,1,3,3,1,0,FALSE,0,one-season
5297,367,1,1,1,1,0,FALSE,0,one-season
5318,368,2,2,3,2,0,FALSE,0,consecutive-repeat
5327,369,1,7,7,1,0,FALSE,0,one-season
5383,370,6,1,7,7,1,TRUE,1,repeated-with-gap
5400,371,11,1,11,11,0,FALSE,0,consecutive-repeat
5472,372,6,2,10,9,3,TRUE,1,repeated-with-gap
5481,373,4,2,6,5,1,TRUE,1,repeated-with-gap
5538,374,5,1,7,7,2,TRUE,1,repeated-with-gap
5542,375,10,1,10,10,0,FALSE,0,consecutive-repeat
5653,376,3,3,5,3,0,FALSE,0,consecutive-repeat
5677,377,6,2,7,6,0,FALSE,0,consecutive-repeat
5725,378,1,6,6,1,0,FALSE,0,one-season
5791,379,4,2,5,4,0,FALSE,0,consecutive-repeat
5875,380,1,5,5,1,0,FALSE,0,one-season
5901,381,1,1,1,1,0,FALSE,0,one-season
5902,382,3,8,11,4,1,TRUE,1,repeated-with-gap
5907,383,1,3,3,1,0,FALSE,0,one-season
5910,384,6,5,12,8,2,TRUE,1,repeated-with-gap
5911,385,8,3,11,9,1,TRUE,1,repeated-with-gap
6035,386,6,5,10,6,0,FALSE,0,consecutive-repeat
6106,387,4,6,10,5,1,TRUE,1,repeated-with-gap
6165,388,3,1,4,4,1,TRUE,1,repeated-with-gap
6210,389,2,4,5,2,0,FALSE,0,consecutive-repeat
6281,390,10,1,10,10,0,FALSE,0,consecutive-repeat
6286,391,1,1,1,1,0,FALSE,0,one-season
6287,392,2,6,7,2,0,FALSE,0,consecutive-repeat
6292,393,2,3,7,5,3,TRUE,1,repeated-with-gap
6317,394,6,3,10,8,2,TRUE,1,repeated-with-gap
6325,395,3,7,9,3,0,FALSE,0,consecutive-repeat
6338,396,6,3,10,8,2,TRUE,1,repeated-with-gap
6365,397,4,3,6,4,0,FALSE,0,consecutive-repeat
6369,398,1,9,9,1,0,FALSE,0,one-season
6370,399,4,2,6,5,1,TRUE,1,repeated-with-gap
6386,400,1,7,7,1,0,FALSE,0,one-season
6456,401,5,6,11,6,1,TRUE,1,repeated-with-gap
6513,402,5,3,7,5,0,FALSE,0,consecutive-repeat
6525,403,6,1,8,8,2,TRUE,1,repeated-with-gap
6528,404,2,5,6,2,0,FALSE,0,consecutive-repeat
6531,405,1,3,3,1,0,FALSE,0,one-season
6572,406,4,7,10,4,0,FALSE,0,consecutive-repeat
6579,407,6,6,12,7,1,TRUE,1,repeated-with-gap
6684,408,4,2,7,6,2,TRUE,2,repeated-with-gap
6914,409,2,3,4,2,0,FALSE,0,consecutive-repeat
6925,410,1,3,3,1,0,FALSE,0,one-season
6950,411,4,1,7,7,3,TRUE,3,repeated-with-gap
7069,412,1,1,1,1,0,FALSE,0,one-season
7072,413,5,1,8,8,3,TRUE,1,repeated-with-gap
7302,414,3,2,4,3,0,FALSE,0,consecutive-repeat
7458,415,7,5,11,7,0,FALSE,0,consecutive-repeat
7585,416,5,3,7,5,0,FALSE,0,consecutive-repeat
7593,417,1,6,6,1,0,FALSE,0,one-season
7612,418,4,5,8,4,0,FALSE,0,consecutive-repeat
7623,419,7,1,10,10,3,TRUE,1,repeated-with-gap
7624,420,3,2,7,6,3,TRUE,1,repeated-with-gap
7629,421,7,5,11,7,0,FALSE,0,consecutive-repeat
7693,422,5,7,12,6,1,TRUE,1,repeated-with-gap
7818,423,3,5,8,4,1,TRUE,1,repeated-with-gap
7857,424,2,4,10,7,5,TRUE,1,repeated-with-gap
7860,425,3,2,5,4,1,TRUE,1,repeated-with-gap
7864,426,7,4,10,7,0,FALSE,0,consecutive-repeat
7899,427,3,9,11,3,0,FALSE,0,consecutive-repeat
7908,428,4,1,4,4,0,FALSE,0,consecutive-repeat
