player_id,player_name,Attacking output,Shooting rates,Passing volume,Passing quality,Progressive actions,Defending,Dueling,Discipline,pc1_score,pc2_score,pc3_score,n_seasons
3425,Iker Muniain,75.21255722694572,75.21255722694572,78.67887508175278,77.17462393721387,86.98495748855461,23.871811641595812,61.47809025506867,93.85219097449313,-3.5198118930918785,-3.1635351671234,-2.3046493310123313,10
3426,Gaizka Toquero,58.20797907128843,55.78809679529104,46.37017658600392,10.725964682799214,61.47809025506867,35.905820797907126,67.69130150425114,49.9672988881622,-1.867065716700559,-0.4746951910498422,1.448315191267331,1
3431,Miranda,0.8502289077828646,13.996075866579464,21.386527141922826,61.8051013734467,1.4388489208633095,96.86069326357097,12.818835840418574,33.224329627207325,5.261311080100451,3.6622614059935383,0.34951505341046135,1
3433,D. Godín,12.295618051013735,51.406147809025505,25.441465009810333,80.57553956834532,12.49182472204055,87.24656638325703,22.171353826030085,50.42511445389143,4.660424614047017,3.4049071341261845,-0.812643730728222,5
3434,Filipe Luís,49.57488554610857,18.051013734466974,95.09483322432962,69.65336821451929,76.12818835840417,67.1680837148463,84.2380640941792,75.73577501635056,2.461221530815215,-3.5427870432222965,0.3192231237884695,4
3436,Javi Manquillo,25.310660562459127,2.943100065402224,76.12818835840417,87.18116415958143,29.103989535644214,67.88750817527796,17.658600392413344,28.9077828646174,4.019726766329443,-0.522606490959444,-0.5641536196733449,2
3440,NA,38.1294964028777,53.04120340091563,94.96402877697841,94.83322432962721,10.660562459123609,93.13276651406149,54.54545454545454,28.84238064094179,4.383333130495712,-1.8125043562083711,-2.607848171439303,3
3441,Gabi,30.80444735120994,10.464355788096794,97.44931327665141,82.27599738391105,22.10595160235448,77.6324395029431,66.44865925441465,7.979071288423806,4.306697354417383,-3.3123480626103334,-0.42630766066619247,4
3442,Fran Mérida,41.92282537606278,47.482014388489205,95.55264879005885,53.04120340091563,49.117069980379334,46.56638325703074,84.17266187050359,5.689993459777633,2.1890016562243466,-2.774771820507518,-0.34543691820133665,2
3443,Koke,54.21844342707652,42.44604316546763,98.29954218443427,87.70438194898627,22.694571615434924,55.72269457161544,34.85938521909745,77.95945062132112,1.91914612769012,-3.9659614826783818,-2.0999327918165704,12
3446,Mario Suárez,24.46043165467626,53.8914323086985,58.011772400261606,73.05428384565074,26.422498364944406,67.42969260954872,51.3407455853499,22.432962720732505,3.389136444113664,0.6890456942510489,-1.103068162874781,4
3447,Juanfran,44.21190320470896,1.831262262916939,69.7841726618705,41.203400915631136,48.6592544146501,58.992805755395686,9.090909090909092,79.59450621321125,1.6104745958816884,-1.3269749242301567,1.4181311265202716,5
3448,A. Turan,90.64748201438849,72.00784826684107,93.4597776324395,86.65794637017659,79.92151733158927,40.8109875735775,90.25506867233486,42.51144538914323,-2.2959886644776355,-4.03101181618324,-2.2350910551451997,3
3450,R. Falcao,69.8495748855461,97.58011772400262,2.746893394375409,42.38064094179202,24.002616088947022,11.18378024852845,80.64094179202093,6.932635709614127,-5.307304767395495,5.251457279811965,-1.4336183279047878,3
3451,Adrián López,91.23610202746893,79.07128842380641,34.2053629823414,27.665140614780903,78.54807063440157,3.0739045127534337,39.4375408763898,99.73839110529758,-4.385344729508522,0.00376330371674164,-0.9553492350809468,5
