feature_k,feature_l,obs_corr,pred_corr,pred_lo,pred_hi
rate_aerial_duels_won,rate_successful_passes,0.29254963991173344,0.2923421267291049,0.269246069658247,0.31667525850313416
per90_fouls,rate_successful_passes,-0.1789676386303208,-0.10592754601328781,-0.12721693772284157,-0.08596150719236814
per90_fouls_suffered,rate_successful_passes,-0.21605861967187373,-0.22509865739895746,-0.2509947147172462,-0.20040969826429061
per90_yellow_cards,rate_successful_passes,0.0029773605648741666,0.0719512679429057,0.0526180464090191,0.0933601630331174
per90_dribbles,rate_successful_progressive_passes,0.23502481606369513,0.18792553116240157,0.16050230188895978,0.21437189540675566
per90_progressive_run,rate_successful_progressive_passes,0.2014358722733514,0.23228419235834677,0.20572579536600696,0.2567881366904621
per90_accelerations,rate_successful_progressive_passes,0.17947627071865907,0.1798979421084424,0.15381974435781,0.20309105117353277
rate_successful_dribbles,rate_successful_progressive_passes,0.0944820277270535,0.03998313052439911,0.022583337004190497,0.056773184492808354
per90_touch_in_box,rate_successful_progressive_passes,0.027302711162297256,-0.002076125987852015,-0.03194797682678947,0.027163046824994125
per90_losses,rate_successful_progressive_passes,0.013299746141263563,0.05597907889971233,0.030778846182063176,0.0788724040846872
per90_own_half_losses,rate_successful_progressive_passes,-0.2782230209283498,-0.018382149894420233,-0.04081687017219106,0.0045091258035902405
per90_dangerous_own_half_losses,rate_successful_progressive_passes,-0.14571016314093513,-0.058627201399393876,-0.07932256798152436,-0.035817906390823884
per90_recoveries,rate_successful_progressive_passes,0.038131608715924845,0.038989610311738754,0.008672721858211233,0.0699042115982467
per90_opponent_half_recoveries,rate_successful_progressive_passes,0.25994687973320574,0.21099413718189175,0.18725863489912348,0.2333388579938021
per90_dangerous_opponent_half_recoveries,rate_successful_progressive_passes,0.2279812577768,0.1826600376627941,0.1609629063338397,0.20269916137948826
per90_interceptions,rate_successful_progressive_passes,-0.03345202357543064,-0.0028168731210390027,-0.032092382236007556,0.02731302101956909
per90_clearances,rate_successful_progressive_passes,-0.1770720407251552,-0.13876753701514424,-0.16616816713509885,-0.10922795484359507
per90_shots_blocked,rate_successful_progressive_passes,-0.1248231436906199,-0.10818477710270429,-0.13312492552481775,-0.08342280698685518
per90_defensive_duels,rate_successful_progressive_passes,0.039699652693331394,0.10531339462536769,0.08326703098670743,0.12726000545167288
per90_offensive_duels,rate_successful_progressive_passes,0.18116680147216568,0.12255544901831172,0.09358834206790645,0.14978830997464307
per90_aerial_duels,rate_successful_progressive_passes,-0.2153453809981101,-0.290586641499148,-0.3142872989056628,-0.26589134236151873
per90_pressing_duels,rate_successful_progressive_passes,-0.10731903877463951,-0.0330895411559003,-0.05496098908002472,-0.010298631077363889
per90_loose_ball_duels,rate_successful_progressive_passes,-0.08876707591960487,-0.13752517861574637,-0.16044113372018823,-0.11582592404916825
per90_sliding_tackles,rate_successful_progressive_passes,0.09582237892009818,0.012478573080795535,-0.009100213631702518,0.03351031798284193
per90_dribbles_against,rate_successful_progressive_passes,0.08102273333577126,0.1255537064144007,0.10333348712517305,0.1507648509361517
rate_defensive_duels_won,rate_successful_progressive_passes,-0.004555861229547777,-0.0033314549737895765,-0.025814037816266514,0.017729077437536257
rate_offensive_duels_won,rate_successful_progressive_passes,0.2022445677382203,0.14331735100903256,0.12136581987048448,0.16585761905885404
rate_aerial_duels_won,rate_successful_progressive_passes,-0.08894697797597874,-0.09505387209568504,-0.12025654350070417,-0.06888114604913817
per90_fouls,rate_successful_progressive_passes,-0.052693969424365925,-0.08622502756659223,-0.10513072018187024,-0.0659974511674673
per90_fouls_suffered,rate_successful_progressive_passes,0.16272601484869972,0.10786874690898768,0.08414105671740807,0.13142938772049817
per90_yellow_cards,rate_successful_progressive_passes,-0.005613038662677641,-0.04703973184414131,-0.06589755583519036,-0.026553107403316793
per90_progressive_run,per90_dribbles,0.6580017000401169,0.45746448866036427,0.4239787531987873,0.4895166295458449
per90_accelerations,per90_dribbles,0.6934399267368775,0.40690266305883516,0.3613201836263267,0.4417806442220238
rate_successful_dribbles,per90_dribbles,-0.17189706743680214,-0.15679728943753174,-0.18023910164355292,-0.13162151817589174
per90_touch_in_box,per90_dribbles,0.5653797276330516,0.5529565350312233,0.5141500505804841,0.5838190986882297
per90_losses,per90_dribbles,0.5605858329512154,0.3891580782245699,0.35010950422391374,0.420347236745984
per90_own_half_losses,per90_dribbles,-0.2857306582829638,-0.3657648407108749,-0.3929777243071537,-0.3347233923095853
per90_dangerous_own_half_losses,per90_dribbles,-0.42432878569326316,-0.4257852142404388,-0.45003857166369093,-0.39475710744074305
per90_recoveries,per90_dribbles,-0.5711790076369996,-0.585348910202274,-0.6151947311321149,-0.5425373683274496
per90_opponent_half_recoveries,per90_dribbles,0.07805865335286655,0.07836174287230063,0.04731014541474989,0.11053537756610417
per90_dangerous_opponent_half_recoveries,per90_dribbles,0.30546104910092464,0.28576591177171534,0.25906977217577093,0.31014139102126237
per90_interceptions,per90_dribbles,-0.47835623617830003,-0.5476096594102375,-0.5801526474324664,-0.5052290575284665
per90_clearances,per90_dribbles,-0.6228587287125176,-0.6292509938903008,-0.6584172525020138,-0.5867956187029202
per90_shots_blocked,per90_dribbles,-0.6120730648372584,-0.5402362116663,-0.5676858683791846,-0.5028480505936259
per90_defensive_duels,per90_dribbles,-0.004994662191164136,-0.16722554069516668,-0.1975061499010905,-0.13446016885874393
per90_offensive_duels,per90_dribbles,0.9057684437168899,0.6144651376154011,0.5723433456499554,0.6443948954536606
per90_aerial_duels,per90_dribbles,-0.215266052433335,-0.1390353931384067,-0.1670844483221338,-0.10700576384579355
per90_pressing_duels,per90_dribbles,0.31672050339445534,0.33645155998541937,0.2866876223082108,0.37803431427547923
per90_loose_ball_duels,per90_dribbles,0.20848525082895322,0.1708087925420007,0.13685489745596088,0.2040590918483213
per90_sliding_tackles,per90_dribbles,-0.10776271791735474,-0.16912353136654026,-0.19642449412032736,-0.14120775419152348
per90_dribbles_against,per90_dribbles,-0.037301891592724366,-0.20203996343116584,-0.23473716831750518,-0.1700299421997762
rate_defensive_duels_won,per90_dribbles,-0.3693859699102941,-0.3331230725667924,-0.3666690884791227,-0.292898717886145
rate_offensive_duels_won,per90_dribbles,2.8907117179629384e-4,-0.15300479902764286,-0.18214978591567343,-0.12581396381359036
rate_aerial_duels_won,per90_dribbles,-0.5426173895353229,-0.49614104913545287,-0.5250214810807754,-0.4599022782399582
per90_fouls,per90_dribbles,0.09331497701245817,0.03553638452963943,0.004070718518274342,0.06625660997145912
per90_fouls_suffered,per90_dribbles,0.5788876878176259,0.42356388099971404,0.3866583442969013,0.4543204496314862
per90_yellow_cards,per90_dribbles,-0.11187730619746275,-0.1502780998672357,-0.17516357662366966,-0.12342223273117098
per90_accelerations,per90_progressive_run,0.6965208700572862,0.33595335896065537,0.3029658566098986,0.36297895772397537
rate_successful_dribbles,per90_progressive_run,-0.05426599004918146,-0.08263110172644622,-0.1017819548355226,-0.06219855407477919
per90_touch_in_box,per90_progressive_run,0.4358292050950558,0.3509583386907986,0.32487766542664803,0.37962389164384347
per90_losses,per90_progressive_run,0.21256535546069844,0.2716133230161087,0.2432226098796464,0.29615991980454487
per90_own_half_losses,per90_progressive_run,-0.2513866302810138,-0.24058200287257633,-0.2657348485412292,-0.21846688135992115
per90_dangerous_own_half_losses,per90_progressive_run,-0.2717168204993243,-0.29602082100342564,-0.3165183146109146,-0.2743456144738457
per90_recoveries,per90_progressive_run,-0.34135101992235717,-0.3557111023758703,-0.38381419815474216,-0.3278909714508322
per90_opponent_half_recoveries,per90_progressive_run,-0.004384333200958037,0.1402742193594265,0.11372566963036634,0.16784298659976557
per90_dangerous_opponent_half_recoveries,per90_progressive_run,0.19851416805983713,0.26008115516917163,0.23766941445142176,0.28152894603407186
per90_interceptions,per90_progressive_run,-0.35919259295626793,-0.3496390113240027,-0.3794112606208743,-0.3210619322652764
per90_clearances,per90_progressive_run,-0.42986763886973345,-0.45979192435906446,-0.4846772996210168,-0.4338077896348927
per90_shots_blocked,per90_progressive_run,-0.3864884196246355,-0.39007596137241146,-0.41294131586134925,-0.36576179673476183
per90_defensive_duels,per90_progressive_run,-0.08714780182929392,-0.06126683611678047,-0.08813067474660619,-0.03472702580401828
per90_offensive_duels,per90_progressive_run,0.5751558179090187,0.443477440403616,0.41494845276078457,0.4690560852181914
per90_aerial_duels,per90_progressive_run,-0.39176216762430055,-0.21290173158677894,-0.2385510821452617,-0.18535084351668268
per90_pressing_duels,per90_progressive_run,0.21609366462559468,0.1999991811109225,0.165949243213172,0.23292122792783032
per90_loose_ball_duels,per90_progressive_run,-0.14261285107430738,0.049752345804181974,0.024718925500878536,0.07550832991093959
per90_sliding_tackles,per90_progressive_run,-0.22355950395233223,-0.10227024482119869,-0.12651024743878442,-0.08027183372861234
per90_dribbles_against,per90_progressive_run,-0.10860066385490348,-0.07475588017896964,-0.10246073063908145,-0.04891111937298453
rate_defensive_duels_won,per90_progressive_run,-0.14327523123603392,-0.21337482078256637,-0.24042854793421922,-0.1850120128916544
rate_offensive_duels_won,per90_progressive_run,0.10502416981886306,-0.035963616872109284,-0.061894594479012285,-0.012190660386894496
rate_aerial_duels_won,per90_progressive_run,-0.36042877092102704,-0.35638634845022027,-0.380304314131808,-0.3320468437884347
per90_fouls,per90_progressive_run,-0.13136930876196373,-0.014342770529861087,-0.039551206234219635,0.011847252234182523
per90_fouls_suffered,per90_progressive_run,0.3141325223721998,0.3157178098569229,0.2902079292002152,0.3403551963774425
per90_yellow_cards,per90_progressive_run,-0.18742315619478803,-0.11576682168871939,-0.13615093148102497,-0.09282955367527088
rate_successful_dribbles,per90_accelerations,-0.12359761788557758,-0.08527298884141583,-0.103544419394049,-0.06641281220048194
per90_touch_in_box,per90_accelerations,0.3483844170113905,0.3354263792126398,0.30053601792145823,0.36597418596894665
per90_losses,per90_accelerations,0.2836976346016044,0.25043433203338206,0.21778378147702848,0.2766818469747341
per90_own_half_losses,per90_accelerations,-0.20008338413306265,-0.2268155684994726,-0.24977271439108176,-0.20115551370385568
per90_dangerous_own_half_losses,per90_accelerations,-0.2876825322176287,-0.2733407665639737,-0.29462741845298795,-0.24487101006463216
per90_recoveries,per90_accelerations,-0.3451212290353849,-0.3458854683970443,-0.37790658047341374,-0.3101929356723337
per90_opponent_half_recoveries,per90_accelerations,0.018414436286594598,0.10028259919179096,0.07536098065091663,0.12516145897623782
per90_dangerous_opponent_half_recoveries,per90_accelerations,0.18964540998007476,0.21923917101346915,0.1956911628794135,0.241968654553068
per90_interceptions,per90_accelerations,-0.2750550501454155,-0.3334257441825981,-0.36372001651786395,-0.29903139735956097
per90_clearances,per90_accelerations,-0.39060563836650247,-0.416955213807096,-0.4456349909385535,-0.37708969642627416
per90_shots_blocked,per90_accelerations,-0.4029335206938227,-0.35523488195957714,-0.3808019021398072,-0.32239591201814893
per90_defensive_duels,per90_accelerations,0.023343395610478306,-0.07530264049429647,-0.09688141173434964,-0.05227993550235742
per90_offensive_duels,per90_accelerations,0.571688571192536,0.4039429234325986,0.36234962853188496,0.434874915433833
per90_aerial_duels,per90_accelerations,-0.28944478357105585,-0.15706553034211657,-0.18493653983689248,-0.12800812454331545
per90_pressing_duels,per90_accelerations,0.2815226417583523,0.1961903756539824,0.1630496481401632,0.22727483914105895
per90_loose_ball_duels,per90_accelerations,0.0400333054352208,0.06940340382643868,0.04527751695741398,0.09045523140775961
per90_sliding_tackles,per90_accelerations,-0.11692108963312016,-0.09964219946141234,-0.12086221237631468,-0.07896362820521782
per90_dribbles_against,per90_accelerations,0.05449546474305289,-0.09139631562254312,-0.11685230166328407,-0.06779292351546307
rate_defensive_duels_won,per90_accelerations,-0.27114955717490163,-0.20323049129947718,-0.22984680577981825,-0.17495050445049884
rate_offensive_duels_won,per90_accelerations,0.07162895182265921,-0.05719614226641799,-0.07958401450979401,-0.0343315295399147
rate_aerial_duels_won,per90_accelerations,-0.357134434349876,-0.32517997593901,-0.3509399691672703,-0.2950793650029168
per90_fouls,per90_accelerations,-0.03804385568845872,5.297973725633162e-5,-0.021193398565249207,0.023256897166943985
per90_fouls_suffered,per90_accelerations,0.3404516952604016,0.2842595993950007,0.25481901083314634,0.3105643835263052
per90_yellow_cards,per90_accelerations,-0.1345451526680853,-0.10303911184595772,-0.12164981319532774,-0.08225945752235915
per90_touch_in_box,rate_successful_dribbles,-0.2056369700317646,-0.22451808850786992,-0.24781125969273504,-0.20054418645578695
per90_losses,rate_successful_dribbles,-0.23516451416736875,-0.1327263902537766,-0.15146622608053142,-0.1146137174962652
per90_own_half_losses,rate_successful_dribbles,0.05917712943728074,0.13980430281391973,0.1240153742099183,0.15632295890170206
per90_dangerous_own_half_losses,rate_successful_dribbles,0.14806644725712353,0.14638111432309217,0.12879829035277646,0.1642965350886668
per90_recoveries,rate_successful_dribbles,0.2654307739265948,0.25391464994901375,0.22719413678956343,0.2800830117587321
per90_opponent_half_recoveries,rate_successful_dribbles,0.0474190837452524,0.06125044914145807,0.044696770836700456,0.0763618086146619
per90_dangerous_opponent_half_recoveries,rate_successful_dribbles,-0.005913938278069692,-0.03509774074067296,-0.0499377573637934,-0.019160305423698638
per90_interceptions,rate_successful_dribbles,0.1968824713882512,0.22016288692200373,0.1964179326811205,0.2438360497343722
per90_clearances,rate_successful_dribbles,0.19060987455198455,0.19332239446516655,0.16882482359287054,0.21731624803981167
per90_shots_blocked,rate_successful_dribbles,0.18745920191382306,0.17079957979064264,0.14946178218330236,0.19185143858432455
per90_defensive_duels,rate_successful_dribbles,0.01965353669946239,0.11399999904363643,0.09861308067158528,0.129486060682037
per90_offensive_duels,rate_successful_dribbles,-0.17675036870545796,-0.19449103056992073,-0.21865891899353934,-0.1697738816105237
per90_aerial_duels,rate_successful_dribbles,-0.06164234567110198,-0.07181382591838456,-0.09123948280610346,-0.05108655559198854
per90_pressing_duels,rate_successful_dribbles,-0.19547468392600598,-0.15063254369661816,-0.17403082790523636,-0.1268877356928133
per90_loose_ball_duels,rate_successful_dribbles,-0.17306624433715265,-0.12965026895733794,-0.14654785631968187,-0.1109309743282011
per90_sliding_tackles,rate_successful_dribbles,0.06211321667295027,0.07391061975081722,0.06258891005717487,0.08693559327483538
per90_dribbles_against,rate_successful_dribbles,0.028416253643926064,0.13705336510286964,0.11688014134894756,0.15546261296599345
rate_defensive_duels_won,rate_successful_dribbles,0.15552307099026505,0.1332408516514656,0.11468838668585071,0.15100721488519597
rate_offensive_duels_won,rate_successful_dribbles,0.4514262201865052,0.12505941926051886,0.1077804072749612,0.14092086770276657
rate_aerial_duels_won,rate_successful_dribbles,0.15335553479327255,0.15877540085918088,0.13875504556260165,0.1779145743018125
per90_fouls,rate_successful_dribbles,-0.09108863107420015,-0.05234887076573039,-0.06449531223692953,-0.04096678777945034
per90_fouls_suffered,rate_successful_dribbles,-0.0938594241603801,-0.12375419530883652,-0.14169598761243601,-0.10570705201593045
per90_yellow_cards,rate_successful_dribbles,0.040974053136962695,0.04008618634446386,0.029259625734074833,0.05183243244225836
per90_losses,per90_touch_in_box,0.4503949914807419,0.4220278334463579,0.3908827142870797,0.44748257181426027
per90_own_half_losses,per90_touch_in_box,-0.481540204523418,-0.42647859215991346,-0.44812628168764335,-0.40244131106848297
per90_dangerous_own_half_losses,per90_touch_in_box,-0.4708379584924271,-0.4640376491158957,-0.4823113309451493,-0.4445899522754819
per90_recoveries,per90_touch_in_box,-0.7742489163254483,-0.7422060011051026,-0.7550616870294882,-0.7278560749004268
per90_opponent_half_recoveries,per90_touch_in_box,-0.20656151457662925,-0.08906863064047041,-0.12056225498715792,-0.057366295008852604
per90_dangerous_opponent_half_recoveries,per90_touch_in_box,0.18233969817943405,0.18650540960394937,0.16135919163646892,0.21361044412960173
per90_interceptions,per90_touch_in_box,-0.7004906780333501,-0.6600152761687679,-0.6795063188134918,-0.638039770815823
per90_clearances,per90_touch_in_box,-0.6100079463171904,-0.6403094730418541,-0.6579737266426067,-0.6203157421642772
per90_shots_blocked,per90_touch_in_box,-0.510074478744229,-0.5592784338966398,-0.5777072686294572,-0.5410356811837282
per90_defensive_duels,per90_touch_in_box,-0.46494866058743717,-0.2940697309642199,-0.323749415379089,-0.2637351899061244
per90_offensive_duels,per90_touch_in_box,0.6536876810435549,0.6365938220737146,0.611835449758839,0.6588899958035026
per90_aerial_duels,per90_touch_in_box,0.12507026889863843,0.08506690290534256,0.052632265221579995,0.11947447545220294
per90_pressing_duels,per90_touch_in_box,0.48073848952730514,0.435949039364941,0.37827140176963636,0.48108162064618265
per90_loose_ball_duels,per90_touch_in_box,0.333201605226711,0.32648470458444356,0.28964009757040265,0.3566499497326389
per90_sliding_tackles,per90_touch_in_box,-0.26532745118338796,-0.21550929470672467,-0.24323363767094333,-0.18653949642189677
per90_dribbles_against,per90_touch_in_box,-0.5235419452734772,-0.3538897205240635,-0.3852344756731286,-0.32055456040508234
rate_defensive_duels_won,per90_touch_in_box,-0.3586323103031747,-0.40008728266660687,-0.43313678026537017,-0.36072102161657205
rate_offensive_duels_won,per90_touch_in_box,-0.32199139985753816,-0.31003805606083434,-0.33775307767879337,-0.28419721580358087
rate_aerial_duels_won,per90_touch_in_box,-0.46796354730906253,-0.5174038490877803,-0.5382039546236772,-0.49818521947651434
per90_fouls,per90_touch_in_box,0.05260361530298595,0.11810157534379569,0.08686137893120663,0.14861937868988379
per90_fouls_suffered,per90_touch_in_box,0.37589563912008656,0.4183876113307717,0.39399262303841825,0.44432455013001154
per90_yellow_cards,per90_touch_in_box,-0.19768050478365182,-0.14089572385579163,-0.1713421370836083,-0.11321911415185214
per90_own_half_losses,per90_losses,0.12638062046539175,-0.27259434666748183,-0.2953350909410745,-0.25004896044283764
per90_dangerous_own_half_losses,per90_losses,-0.24964252702844947,-0.3050042074457496,-0.3270767420680371,-0.2812565107671714
per90_recoveries,per90_losses,-0.4263139905435784,-0.4589375072068729,-0.4876699430966752,-0.4267654668274466
per90_opponent_half_recoveries,per90_losses,0.08337959075117789,-0.010192510704090206,-0.03291471393218418,0.014130744905653886
per90_dangerous_opponent_half_recoveries,per90_losses,0.20463594044833672,0.15719862710813517,0.13775438330453021,0.17721839490191582
per90_interceptions,per90_losses,-0.2637343240841959,-0.4162834849913341,-0.4445392916434545,-0.3847436984501412
per90_clearances,per90_losses,-0.315978681309261,-0.43342279406328393,-0.4603533243650714,-0.40244134902114187
per90_shots_blocked,per90_losses,-0.41577956288968854,-0.37578457973895163,-0.4018735026625291,-0.34674247683905524
per90_defensive_duels,per90_losses,0.0385348617956251,-0.16229914375355373,-0.18630177306950296,-0.13811698474807302
per90_offensive_duels,per90_losses,0.5942492591711812,0.42757407386369317,0.39485710247789474,0.4555049112704178
per90_aerial_duels,per90_losses,0.34846935637754356,-0.009628702772105735,-0.0365486924396824,0.01767295308542435
per90_pressing_duels,per90_losses,0.2765986553928239,0.2672780864252173,0.23057785161107885,0.2993351882872386
per90_loose_ball_duels,per90_losses,0.5024247423527476,0.17574777023030433,0.14962372836102786,0.20247683689814544
per90_sliding_tackles,per90_losses,0.01705765146369648,-0.13303031048640165,-0.15350380038659567,-0.1121901507851692
per90_dribbles_against,per90_losses,-0.008985651285932884,-0.19553470470842732,-0.220545852379798,-0.16900364822528152
rate_defensive_duels_won,per90_losses,-0.3288771098046696,-0.25272689052243397,-0.2789532672088972,-0.22408031452601454
rate_offensive_duels_won,per90_losses,-0.2326088416385264,-0.1641047570016013,-0.18668198551243037,-0.14218966243507117
rate_aerial_duels_won,per90_losses,-0.3017959216963127,-0.34653725476576824,-0.36953123755507805,-0.319996893757738
per90_fouls,per90_losses,0.288185560718099,0.05562262573914313,0.03249714071818633,0.07678652204208164
per90_fouls_suffered,per90_losses,0.43336925628602724,0.2869926531856447,0.2621946551482067,0.3115528374487844
per90_yellow_cards,per90_losses,0.012237310006005357,-0.09896263578436029,-0.11816450492928511,-0.0802303444088962
per90_dangerous_own_half_losses,per90_own_half_losses,0.5882782975480749,0.2995435623819458,0.2801303276230594,0.317833921649978
per90_recoveries,per90_own_half_losses,0.5604554870342392,0.46912702315963445,0.44420809508930553,0.49239653911005093
per90_opponent_half_recoveries,per90_own_half_losses,0.04734740118225595,0.04086568391032343,0.018144804536226446,0.06397041065237256
per90_dangerous_opponent_half_recoveries,per90_own_half_losses,-0.16483198479833713,-0.13226943108093128,-0.15229448591317085,-0.11291869998101375
per90_interceptions,per90_own_half_losses,0.6400911552326616,0.41999361935482443,0.39400440909975637,0.4427679460354944
per90_clearances,per90_own_half_losses,0.590248902167223,0.41763308661244913,0.39539898526182266,0.4394044439818246
per90_shots_blocked,per90_own_half_losses,0.4118611670828414,0.36381200043522866,0.342349713844686,0.38437412387754344
per90_defensive_duels,per90_own_half_losses,0.45856898853806727,0.17916748430214932,0.15579259782971838,0.2039554922679166
per90_offensive_duels,per90_own_half_losses,-0.34709449983574553,-0.41401550049352587,-0.43629634413178175,-0.39033965559325495
per90_aerial_duels,per90_own_half_losses,0.12767932774213933,-0.032362969883029974,-0.058474530826803844,-0.0072047937003658245
per90_pressing_duels,per90_own_half_losses,-0.3248471957020693,-0.2747955711129449,-0.30586269640440844,-0.2371223944276031
per90_loose_ball_duels,per90_own_half_losses,-0.07422186224156108,-0.197363739376933,-0.22030419079892466,-0.1719909844922049
per90_sliding_tackles,per90_own_half_losses,0.25928389535892493,0.13613917610662873,0.11742571594280915,0.15533512365179677
per90_dribbles_against,per90_own_half_losses,0.4839697455447613,0.21568707063002843,0.1910004907855074,0.24090604182131006
rate_defensive_duels_won,per90_own_half_losses,0.2371022150490757,0.2547086203103621,0.22745009899823182,0.27921593780467224
rate_offensive_duels_won,per90_own_half_losses,0.17291030615031097,0.1864296839047552,0.16576251855419413,0.20732076074795427
rate_aerial_duels_won,per90_own_half_losses,0.3797689200719877,0.33618188707661134,0.317003155385081,0.35688443303773204
per90_fouls,per90_own_half_losses,0.05655091768777282,-0.06867917380734403,-0.08989323068654738,-0.04654717432698731
per90_fouls_suffered,per90_own_half_losses,-0.17081204853120083,-0.27418990499590395,-0.2948173705256311,-0.253031884623773
per90_yellow_cards,per90_own_half_losses,0.16500592972013908,0.09311862767584135,0.07464178601923602,0.11189727078417143
per90_recoveries,per90_dangerous_own_half_losses,0.5392565016240692,0.5050514628663787,0.4846134364754038,0.5240838957918366
per90_opponent_half_recoveries,per90_dangerous_own_half_losses,-0.05069471758551423,0.013555079262825427,-0.010058767747985886,0.037455099115519905
per90_dangerous_opponent_half_recoveries,per90_dangerous_own_half_losses,-0.22262451723321316,-0.1708294463409716,-0.1905032682393699,-0.15322749442258018
per90_interceptions,per90_dangerous_own_half_losses,0.5612006650108293,0.4577053603024498,0.434401442941902,0.47838986581935067
per90_clearances,per90_dangerous_own_half_losses,0.5779751024620884,0.475053952017333,0.45551022774341116,0.4924963583872629
per90_shots_blocked,per90_dangerous_own_half_losses,0.5343099642816845,0.41198233966819325,0.3935154835697549,0.43007653235649534
per90_defensive_duels,per90_dangerous_own_half_losses,0.23209424485124297,0.17964006278202638,0.15730079577592065,0.20288803000215272
per90_offensive_duels,per90_dangerous_own_half_losses,-0.45344104683822184,-0.46878335787275144,-0.4883466774290049,-0.44672864418375186
per90_aerial_duels,per90_dangerous_own_half_losses,0.03996778801871775,0.0073843778017485045,-0.01927472684887881,0.03364271448137309
per90_pressing_duels,per90_dangerous_own_half_losses,-0.3668155646464435,-0.29436035892139395,-0.32836415092428023,-0.25270998011127743
per90_loose_ball_duels,per90_dangerous_own_half_losses,-0.2126261698517968,-0.1947083308308973,-0.21814828187147184,-0.16855383284241504
per90_sliding_tackles,per90_dangerous_own_half_losses,0.16356641796765406,0.14641974187268444,0.12591337166154196,0.16670434940638448
per90_dribbles_against,per90_dangerous_own_half_losses,0.26530648909221,0.21642423407343395,0.1908714041483516,0.24086250219442298
rate_defensive_duels_won,per90_dangerous_own_half_losses,0.33046631373871527,0.27784573214908087,0.24805174281036063,0.30370161267837636
rate_offensive_duels_won,per90_dangerous_own_half_losses,0.1988649522047735,0.1819974438581595,0.16171325155873625,0.20376309869018014
rate_aerial_duels_won,per90_dangerous_own_half_losses,0.4064233120470392,0.3799775418312721,0.36161522704556076,0.39831793324408354
per90_fouls,per90_dangerous_own_half_losses,-0.06619476822020831,-0.06212776122734232,-0.0853086340268578,-0.03915125810682655
per90_fouls_suffered,per90_dangerous_own_half_losses,-0.307184775297673,-0.31433963121013814,-0.33381231878041606,-0.2934894678864837
per90_yellow_cards,per90_dangerous_own_half_losses,0.11371399601099953,0.10830132213740026,0.08860342693023,0.12753618889815607
per90_opponent_half_recoveries,per90_recoveries,0.31700046872518284,0.12791672669603948,0.09216622587393923,0.16149461750374247
per90_dangerous_opponent_half_recoveries,per90_recoveries,-0.09005976954916967,-0.18078504784138716,-0.20853902271769878,-0.15516342535939195
per90_interceptions,per90_recoveries,0.8755110471953876,0.7295636243522089,0.7081744890664579,0.7486073901281396
per90_clearances,per90_recoveries,0.7453105193774235,0.6888038102714169,0.6698306544082814,0.7053802586043342
per90_shots_blocked,per90_recoveries,0.6203969521945494,0.6034441411218145,0.5855596506466035,0.6227797531808102
per90_defensive_duels,per90_recoveries,0.5268433777150068,0.3399253648221458,0.3051162570971343,0.3715784138344616
per90_offensive_duels,per90_recoveries,-0.6798362842916353,-0.6869273350186326,-0.7079931518600319,-0.6601298085188375
per90_aerial_duels,per90_recoveries,-0.06277741537410089,-0.13459762039488976,-0.17131023437241855,-0.09940062732831682
per90_pressing_duels,per90_recoveries,-0.5667097387958383,-0.48672634870121745,-0.5376885083402377,-0.4230924586730064
per90_loose_ball_duels,per90_recoveries,-0.3192235145799228,-0.38028264287558344,-0.41536740004483413,-0.3397884208505707
per90_sliding_tackles,per90_recoveries,0.32550776062829645,0.24009845978172648,0.20776875261453062,0.27195111592759563
per90_dribbles_against,per90_recoveries,0.5639635048058375,0.4088870080205718,0.3699940218689037,0.442477263417084
rate_defensive_duels_won,per90_recoveries,0.5462037305361557,0.44202069826585844,0.39872111802746957,0.4781679337417027
rate_offensive_duels_won,per90_recoveries,0.4210086648563565,0.3628685820309983,0.33584428129587296,0.39217580176887834
rate_aerial_duels_won,per90_recoveries,0.6241250209315826,0.5589755958259688,0.5376709885412709,0.5811038159268975
per90_fouls,per90_recoveries,-0.046121719673096015,-0.14264832237104888,-0.17530895901715413,-0.10736307764135329
per90_fouls_suffered,per90_recoveries,-0.4049913010827768,-0.4476788537892813,-0.4760766015967487,-0.4212498279997313
per90_yellow_cards,per90_recoveries,0.22575500481955638,0.1492760834589856,0.11929355655409643,0.18178646119434186
per90_dangerous_opponent_half_recoveries,per90_opponent_half_recoveries,0.5722085339143623,0.12194309541526055,0.10041827025365786,0.14544226777391506
per90_interceptions,per90_opponent_half_recoveries,0.19400228991778215,0.08369748691866935,0.05374837658617391,0.11562311185002118
per90_clearances,per90_opponent_half_recoveries,-0.1898557443147867,-0.02765179082364786,-0.06255117671135389,0.00754991656237318
per90_shots_blocked,per90_opponent_half_recoveries,-0.08955608329068579,-0.013708214356272093,-0.043714223190372735,0.014684170141504862
per90_defensive_duels,per90_opponent_half_recoveries,0.455307473053482,0.12261401800603954,0.10149955795299595,0.14332707989759666
per90_offensive_duels,per90_opponent_half_recoveries,0.03602779166172271,0.015187618278797756,-0.01770032655026475,0.04803350447140541
per90_aerial_duels,per90_opponent_half_recoveries,-0.1257482534564552,-0.243693516433386,-0.2679747145121376,-0.2194750064922597
per90_pressing_duels,per90_opponent_half_recoveries,-0.013440773161803147,-0.08326691648687269,-0.10739578166636349,-0.05895202690798101
per90_loose_ball_duels,per90_opponent_half_recoveries,0.08545077491113622,-0.15264614246623864,-0.172566750293569,-0.13001074781369398
