variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
prop_b[20],0.00777134051855,0.0064415452,0.005243778560567178,0.00335843881947,0.002807451945,0.016872412849999994,1.0016337190455507,1573.5205648184387,2368.445906813207
prop_b[21],0.0113396006873,0.0097145191,0.006639011077851525,0.004644473858219998,0.004566390285,0.02376752789999999,1.0049556979853942,1443.0848052880096,2288.387663893428
prop_b[22],0.036713698979250003,0.032266330999999995,0.019369328841469163,0.014279252702400004,0.0163811768,0.07225613280000001,1.0036591127169612,1175.6958452245894,1714.3581958915433
prop_b[23],0.08543398393150001,0.076722054,0.03864101168155358,0.030576083082299994,0.0411335129,0.16028173599999984,1.0015678081249724,1210.946327732371,2159.447943134766
prop_b[24],0.0038882262295827264,0.00296512045,0.003548135675420756,0.00249964996008,2.752000405e-4,0.010468686949999988,1.0017619193325071,1013.0658477432521,1088.3417439046716
prop_b[25],0.101575808816,0.09068747399999999,0.045788666134986514,0.0360056504241,0.0497191303,0.1850042314999998,1.0148888281727104,1041.736747181973,1840.6122843285498
prop_b[26],0.044220250523,0.039199855,0.021895823394838046,0.0169743444801,0.019986855300000002,0.08494764794999994,1.0023434453701894,1300.808876253184,2270.465160913945
prop_b[27],0.15682665424025,0.14561213,0.05916154252656363,0.052652144601,0.0816235572,0.26887179699999997,1.0042548452694542,1339.8103779047478,2105.1221170099825
prop_b[28],0.00786030932977,0.0064639715,0.0055570128805666795,0.00361485938205,0.002324671715,0.017866035199999974,1.0010189700771301,1644.2742573551711,2378.8141621438317
prop_b[29],0.001137075297542265,9.20379725e-4,8.503469789312755e-4,5.947327288979998e-4,2.62926521e-4,0.0026627550599999995,1.00218972365606,1738.0202510082283,2406.4868940494353
prop_b[30],0.074773546567,0.067819544,0.0331797319062523,0.027284985363299995,0.036274142749999995,0.1368328534999999,1.0080125595102634,1084.3638754945703,1716.1605299576856
prop_b[31],0.01810980299125,0.015576415,0.010525747495324322,0.007411948836600002,0.007446327295,0.0371546332,1.0020547921045244,1532.094084662543,2126.750230410225
prop_b[32],0.01505348457115,0.012837474,0.009514175999787045,0.0064349962383000005,0.00561261443,0.03158954444999996,1.0021776125347572,1561.9552930546772,2185.89270493443
prop_b[33],0.0116899135389,0.010024974,0.006729197217523096,0.004428243023399998,0.00499751214,0.024270668099999993,1.0009733921144612,1436.861876710958,2198.3088178169187
prop_b[34],0.0049316662499775,0.00407906845,0.003302217583960369,0.0021104874010500004,0.001691900185,0.010672036149999994,1.0078713287278145,1432.2292470594873,2185.7927321881048
prop_b[35],0.007765519913215,0.006465182,0.005187455446135806,0.0035466347261100006,0.0025383816000000003,0.017295146949999996,1.0014210805107546,1636.0134420496786,2564.158393523609
prop_b[36],0.06593922944025,0.0585174075,0.030347306290110912,0.0237540437358,0.0316612817,0.125018329,1.0034937957874606,1025.4856733914755,1923.6518900199756
prop_b[37],0.0307945958938,0.0268316995,0.016061385883216293,0.0121138901982,0.01330363675,0.06256472929999997,1.0067464385482967,1412.3955715412167,2146.9998939115985
prop_b[38],0.0157361120462,0.013425255,0.009097871673009794,0.00646748875164,0.00624438343,0.03225397184999999,1.0035620956021045,1465.8687297738095,2296.0249550028952
prop_b[39],0.07434368356375,0.0664597665,0.03509093501261688,0.0274807738128,0.034359605550000005,0.14291464349999988,1.0028698919159558,1273.1503429244947,1941.1495958004634
prop_b[40],0.0553286714925,0.048760099,0.028801509830018827,0.0209160567462,0.025225431650000005,0.10744501299999995,1.019639702437743,361.02699694773514,1744.2153646546806
prop_b[41],0.060607798249749996,0.054780908,0.027684926752368645,0.022350419613900007,0.028787548000000003,0.11315395699999997,1.0051025004162175,1273.5417423929523,2076.9845459034073
prop_b[42],0.31406081010575,0.302623315,0.08802839786039533,0.085971741177,0.190528383,0.47288618299999996,1.0025369432187,987.4316450254602,1671.8233331973665
prop_b[43],0.1176188704585,0.10798904000000001,0.04843704728764033,0.042404956032600014,0.05851014515,0.207821353,1.0018687574636327,1251.055699788957,2158.8085937407195
prop_b[44],0.11635668203575,0.10485513,0.051500689438646594,0.04308792758339999,0.056146421149999994,0.21216066649999987,1.0019742062101349,679.0652121313492,1504.0427802374484
prop_b[45],0.12337839211200001,0.11296636,0.05079465429368666,0.04373686308599999,0.06213566055,0.22011693499999999,1.00217918142783,1245.9746649882036,2077.8569091508493
prop_b[46],0.128207253196,0.11800244,0.051346805319900685,0.042991251685199995,0.06657901225,0.22721819799999993,1.0010703399171466,1438.774335966859,1848.1271378930508
prop_b[47],0.012914099066325,0.0108060045,0.008381100532626671,0.00556783780539,0.00474181245,0.027476945399999987,1.0037290529307943,1440.7336460923925,2595.3854738379714
prop_b[48],0.004161673968825,0.0034736462,0.0028643667475636903,0.00185076130764,0.00140759596,0.00921031280999999,1.0064049797303685,1456.0140488624322,2048.1820486542306
prop_b[49],0.00613536667797845,0.00497749325,0.0046812796108514215,0.00317651697951,0.001464367265,0.014689450449999995,1.0015019489824875,1275.1162164577584,1982.6051474251058
