season,feature,b_mean,b_sd,b_q05,b_q95
185828,per90_back_passes,-0.07138219946249433,0.02298579465283141,-0.10973582693383668,-0.034471058360231475
185828,per90_lateral_passes,0.031984644180610526,0.019033230223921487,5.032964591294498e-4,0.06533243112411219
185828,per90_long_passes,0.00773577067312848,0.018171965732174656,-0.022105853980809508,0.03660454595504539
185828,per90_smart_passes,-0.021790012478546124,0.020337280089279628,-0.05474161065144986,0.011341999195684368
185828,per90_progressive_passes,-0.03222810023830872,0.019642240857437675,-0.06425425659257766,1.1284926579354317e-4
185828,per90_passes_to_final_third,-0.07261404266288152,0.02179029731844124,-0.10677363904669515,-0.03685459914882313
185828,per90_key_passes,-0.05795723190750444,0.02566052659998865,-0.0994794040560137,-0.014142207801486614
185828,per90_through_passes,0.06659991532999311,0.028571908276864538,0.018689601776350782,0.11317491719874499
185828,per90_crosses,-0.01777711025060892,0.017826167785868974,-0.04708304508055541,0.011726197023789272
185828,per90_shot_assists,-0.06560642235737403,0.02231092707007651,-0.10201259233135493,-0.029334989467974023
185828,rate_successful_passes,-0.10294290277578257,0.022272342466931144,-0.13881496010283428,-0.06664192347162243
185828,rate_successful_progressive_passes,-0.089892418673712,0.029922283307356554,-0.13786938389177802,-0.040669326358586076
185828,per90_dribbles,0.002147671737537428,0.015945885790359174,-0.023970530613349823,0.02778938322109137
185828,per90_progressive_run,0.08596125089821098,0.022328229947379923,0.04974536296972591,0.12302730646446502
185828,per90_accelerations,0.31119557448098795,0.023638195874182553,0.27233719399035244,0.3484744992589648
185828,rate_successful_dribbles,-0.058449131270617315,0.03575368724441863,-0.11858088379504837,-0.0026531209761692293
185828,per90_touch_in_box,-0.019971637584202014,0.014649236015061903,-0.04453821409316229,0.0036616765004067312
185828,per90_losses,-0.034927794133138144,0.024993798021909243,-0.07532415089399287,0.005972134022546484
185828,per90_own_half_losses,0.005823819857265893,0.03439647121673339,-0.0499164409580904,0.06130757484897008
185828,per90_dangerous_own_half_losses,-0.13766492230222507,0.03385419715909468,-0.1931934288099108,-0.08244734843235176
185828,per90_recoveries,-0.06766296550669576,0.014916801161211591,-0.09131825123723074,-0.04298882137656279
185828,per90_opponent_half_recoveries,-0.09121146944941538,0.02650105152059841,-0.13509779302073932,-0.04815468513698534
185828,per90_dangerous_opponent_half_recoveries,-0.05812419287760682,0.033441365026090054,-0.11421615567802455,-0.0039249945136737
185828,per90_interceptions,-0.030070840714751242,0.02010548585990168,-0.06374184574657453,0.0017983317592350013
185828,per90_clearances,-0.08161800151933797,0.01898794546492596,-0.11396131790439001,-0.05068161499559356
185828,per90_shots_blocked,-0.05509079872379083,0.028097587338770966,-0.10273233219822306,-0.009554639178674836
185828,per90_defensive_duels,-0.13141017323908635,0.024752353760697867,-0.17105047798681733,-0.08938677511834976
185828,per90_offensive_duels,-0.05400639233671601,0.01461386605913034,-0.07842081005146956,-0.03007480205007191
185828,per90_aerial_duels,0.05553656430048014,0.017619463922399322,0.02612961395299832,0.08283730576768973
185828,per90_pressing_duels,0.4861485785097517,0.023776769829362294,0.4465172113133454,0.5235874741765805
